Year,Semester,Course_Number,English_Name,Section,Lecturer_Name,Lecturer_ID,Department,Day,Time,Room,Room_ID,Registered_Students,Room_Capacity,Online,Start_Time,End_Time,islab,Department_ID,Credit Hours
2025-2026,First Semester,36101,management information systems,1,Dr. Saif Aldean Qawasmeh,397,Business Information Technology,Mon Wed,14:00-15:30,832,57,6,56,no,14:00,15:30,False,3236,3
2025-2026,First Semester,36110,business information technology 1,1,Dr. Saif Aldean Qawasmeh,397,Business Information Technology,Mon Wed,14:00-15:30,701,59,30,48,no,14:00,15:30,False,3236,3
2025-2026,First Semester,36110,business information technology 1,2,Dr. Abdallah Abu Madi,398,Business Information Technology,Sun Tue Thu,08:00-09:00,701,59,30,48,no,08:00,09:00,False,3236,3
2025-2026,First Semester,36110,business information technology 1,3,Dr. Saif Aldean Qawasmeh,397,Business Information Technology,Sun Tue Thu,10:00-11:00,701,59,41,48,no,10:00,11:00,False,3236,3
2025-2026,First Semester,36110,business information technology 1,4,Dr. Luay Anaya,165,Business Information Technology,Mon Wed,09:30-11:00,701,59,40,48,no,09:30,11:00,False,3236,3
2025-2026,First Semester,36110,business information technology 1,6,Dr. Abdallah Abu Madi,398,Business Information Technology,Sun Tue Thu,09:00-10:00,701,59,33,48,no,09:00,10:00,False,3236,3
2025-2026,First Semester,36110,business information technology 1,7,Dr. Abdallah Abu Madi,398,Business Information Technology,Mon Wed,11:00-12:30,701,59,44,48,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36111,computer applications in business,2,Dr. Saif Aldean Qawasmeh,397,Business Information Technology,Mon Wed,11:00-12:30,811,58,18,49,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36111,computer applications in business,3,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Sun Tue Thu,12:00-13:00,811,58,17,49,no,12:00,13:00,False,3236,3
2025-2026,First Semester,36112,business applications programming,1,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Sun Tue Thu,09:00-10:00,811,58,18,49,no,09:00,10:00,False,3236,3
2025-2026,First Semester,36112,business applications programming,2,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Mon Wed,09:30-11:00,811,58,17,49,no,09:30,11:00,False,3236,3
2025-2026,First Semester,36113,business applications programming lab,1,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Sun,14:00-17:00,lb705,56,17,51,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36113,business applications programming lab,2,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Mon,14:00-17:00,lb705,56,18,51,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36120,introduction to ai in business applications,1,Dr. Wa'El Aletaiwi,177,Business Information Technology,Sun Tue Thu,14:00-15:00,701,59,32,48,no,14:00,15:00,False,3236,3
2025-2026,First Semester,36120,introduction to ai in business applications,2,Dr. Wa'El Aletaiwi,177,Business Information Technology,Sun Tue Thu,10:00-11:00,701,59,33,48,no,10:00,11:00,False,3236,3
2025-2026,First Semester,36120,introduction to ai in business applications,3,Dr. Noor Damer,168,Business Information Technology,Mon Wed,12:30-14:00,701,59,32,48,no,12:30,14:00,False,3236,3
2025-2026,First Semester,36120,introduction to ai in business applications,4,Dr. Rami Ibrahim,346,Business Information Technology,Sun Tue Thu,09:00-10:00,701,59,41,48,no,09:00,10:00,False,3236,3
2025-2026,First Semester,36120,introduction to ai in business applications,5,Dr. Rami Ibrahim,346,Business Information Technology,Mon Wed,08:00-09:30,701,59,40,48,no,08:00,09:30,False,3236,3
2025-2026,First Semester,36120,introduction to ai in business applications,6,Dr. Saif Aldean Qawasmeh,397,Business Information Technology,Sun Tue Thu,13:00-14:00,701,59,43,48,no,13:00,14:00,False,3236,3
2025-2026,First Semester,36202,web development for business applications,1,Layla Malas,170,Business Information Technology,Sun Tue Thu,09:00-10:00,811,58,39,49,no,09:00,10:00,False,3236,3
2025-2026,First Semester,36202,web development for business applications,2,Layla Malas,170,Business Information Technology,Mon Wed,09:30-11:00,811,58,29,49,no,09:30,11:00,False,3236,3
2025-2026,First Semester,36203,database management for business,1,Dr. Ahmad Abushakra,173,Business Information Technology,Sun Tue,09:00-10:00,831,50,30,49,blended,09:00,10:00,False,3236,3
2025-2026,First Semester,36203,database management for business,2,Dr. Ahmad Abushakra,173,Business Information Technology,Mon,09:30-11:00,831,50,31,49,blended,09:30,11:00,False,3236,3
2025-2026,First Semester,36220,business information technology 2,1,Dr. Rami Ibrahim,346,Business Information Technology,Sun Tue Thu,11:00-12:00,832,57,42,56,no,11:00,12:00,False,3236,3
2025-2026,First Semester,36232,e-business for business students,1,Dr. Luay Anaya,165,Business Information Technology,Mon,12:30-14:00,701,59,32,48,blended,12:30,14:00,False,3236,3
2025-2026,First Semester,36232,e-business for business students,2,Dr. Fadi Qutaishat,174,Business Information Technology,Sun Tue,14:00-15:00,701,59,41,48,blended,14:00,15:00,False,3236,3
2025-2026,First Semester,36232,e-business for business students,3,Dr. Ahmad Abushakra,173,Business Information Technology,Sun Tue,11:00-12:00,701,59,31,48,blended,11:00,12:00,False,3236,3
2025-2026,First Semester,36232,e-business for business students,4,Dr. Ahmad Abushakra,173,Business Information Technology,Mon,11:00-12:30,701,59,32,48,blended,11:00,12:30,False,3236,3
2025-2026,First Semester,36232,e-business for business students,5,Dr. Fadi Qutaishat,174,Business Information Technology,Wed,12:30-14:00,701,59,32,48,blended,12:30,14:00,False,3236,3
2025-2026,First Semester,36251,database management for business lab,1,Hiba Alsaidi,243,Business Information Technology,Sun,14:00-17:00,811,58,38,49,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36251,database management for business lab,2,Hiba Alsaidi,243,Business Information Technology,Tue,14:00-17:00,811,58,36,49,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36301,business data communications,1,Hiba Alsaidi,243,Business Information Technology,Sun Tue,12:00-13:00,lb705,56,44,51,blended,12:00,13:00,False,3236,3
2025-2026,First Semester,36312,advanced business applications programming,1,Layla Malas,170,Business Information Technology,Mon Wed,08:00-09:30,811,58,12,49,no,08:00,09:30,False,3236,3
2025-2026,First Semester,36312,advanced business applications programming,2,Layla Malas,170,Business Information Technology,Sun Tue Thu,10:00-11:00,811,58,32,49,no,10:00,11:00,False,3236,3
2025-2026,First Semester,36316,analysis and design of information system,1,Dr. Fadi Qutaishat,174,Business Information Technology,Wed,09:30-11:00,831,50,39,49,blended,09:30,11:00,False,3236,3
2025-2026,First Semester,36331,enterprise resource planning erp,1,Dr. Luay Anaya,165,Business Information Technology,Sun Tue,13:00-14:00,832,57,8,56,no,13:00,14:00,False,3236,3
2025-2026,First Semester,36331,enterprise resource planning erp,2,Dr. Luay Anaya,165,Business Information Technology,Mon,11:00-12:30,832,57,13,56,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36331,enterprise resource planning erp,3,Dr. Ahmad Abushakra,173,Business Information Technology,Wed,11:00-12:30,832,57,7,56,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36331,enterprise resource planning erp,4,Dr. Luay Anaya,165,Business Information Technology,Sun Tue,12:00-13:00,832,57,12,56,no,12:00,13:00,False,3236,3
2025-2026,First Semester,36334,decision support systems,1,Dr. Noor Damer,168,Business Information Technology,Sun Tue,11:00-12:00,831,50,32,49,blended,11:00,12:00,False,3236,3
2025-2026,First Semester,36334,decision support systems,2,Dr. Noor Damer,168,Business Information Technology,Mon,09:30-11:00,831,50,40,49,blended,09:30,11:00,False,3236,3
2025-2026,First Semester,36336,enterprise resource planning systems (erp),1,Dr. Luay Anaya,165,Business Information Technology,Sun Tue,13:00-14:00,832,57,24,56,no,13:00,14:00,False,3236,3
2025-2026,First Semester,36336,enterprise resource planning systems (erp),2,Dr. Luay Anaya,165,Business Information Technology,Mon,11:00-12:30,832,57,19,56,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36336,enterprise resource planning systems (erp),3,Dr. Ahmad Abushakra,173,Business Information Technology,Wed,11:00-12:30,832,57,19,56,no,11:00,12:30,False,3236,3
2025-2026,First Semester,36336,enterprise resource planning systems (erp),4,Dr. Luay Anaya,165,Business Information Technology,Sun Tue,12:00-13:00,832,57,11,56,no,12:00,13:00,False,3236,3
2025-2026,First Semester,36339,knowledge management systems,1,Dr. Abdallah Abu Madi,398,Business Information Technology,Sun Tue Thu,18:00-19:00,online,1,45,47,online,18:00,19:00,False,3236,3
2025-2026,First Semester,36357,enterprise resource planning systems (erp) lab,1,Layla Malas,170,Business Information Technology,Tue,14:00-17:00,811,58,20,49,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36357,enterprise resource planning systems (erp) lab,2,Layla Malas,170,Business Information Technology,Wed,14:00-17:00,811,58,20,49,no,14:00,17:00,True,3236,1
2025-2026,First Semester,36402,information security,1,Dr. Mohammad Al-Omari,172,Business Information Technology,Sun Tue,10:00-11:00,831,50,34,49,blended,10:00,11:00,False,3236,3
2025-2026,First Semester,36404,business intelligence systems,1,Dr. Dalia Al-Eisawi,166,Business Information Technology,Sun Tue,11:00-12:00,lb705,56,42,51,blended,11:00,12:00,False,3236,3
2025-2026,First Semester,36405,mobile business applications,1,Dr. Wa'El Aletaiwi,177,Business Information Technology,Mon Wed,12:30-14:00,lb705,56,22,51,no,12:30,14:00,False,3236,3
2025-2026,First Semester,36405,mobile business applications,2,Dr. Wa'El Aletaiwi,177,Business Information Technology,Sun Tue Thu,13:00-14:00,lb705,56,24,51,no,13:00,14:00,False,3236,3
2025-2026,First Semester,36405,mobile business applications,3,Layla Malas,170,Business Information Technology,Sun Tue Thu,13:00-14:00,lb705,56,13,51,no,13:00,14:00,False,3236,3
2025-2026,First Semester,36415,cloud computing,1,Eng. Ghayd'A Al Hyasat,345,Business Information Technology,Wed,11:00-12:30,lb705,56,41,51,blended,11:00,12:30,False,3236,3
2025-2026,First Semester,36415,cloud computing,2,Dr. George Sammour,399,Business Information Technology,Mon,11:00-12:30,lb705,56,24,51,blended,11:00,12:30,False,3236,3
2025-2026,First Semester,36428,business process modeling,1,Dr. Noor Damer,168,Business Information Technology,Sun Tue,12:00-13:00,832,57,41,56,blended,12:00,13:00,False,3236,3
2025-2026,First Semester,36435,it project management,1,Dr. Rami Ibrahim,346,Business Information Technology,Mon Wed,12:30-14:00,832,57,44,56,blended,12:30,14:00,False,3236,3
2025-2026,First Semester,36436,advanced applications in e-business & scm,1,Dr. Fadi Qutaishat,174,Business Information Technology,Sun Tue,12:00-13:00,832,57,31,56,blended,12:00,13:00,False,3236,3
2025-2026,Second Semester,11100,computer skills (remedial),1,Rasha Khalil,1,Computer Science,Mon Wed,15:30-17:00,online,1,30,40,online,15:30,17:00,False,1113,0
2025-2026,Second Semester,11100,computer skills (remedial),2,Rasha Khalil,1,Computer Science,Sun Tue Thu,15:00-16:00,online,1,15,40,online,15:00,16:00,False,1113,0
2025-2026,Second Semester,11102,introduction to computer science,1,Ahmad Bani Amer,273,Computer Science,Sun Tue Thu,08:00-09:00,204,2,25,52,no,08:00,09:00,False,1113,3
2025-2026,Second Semester,11102,introduction to computer science,2,Dr. Ibrahim Alharfialbluwi,22,Computer Science,Sun Tue Thu,09:00-10:00,204,2,40,52,no,09:00,10:00,False,1113,3
2025-2026,Second Semester,11102,introduction to computer science,3,Ahmad Bani Amer,273,Computer Science,Mon Wed,11:00-12:30,204,2,42,52,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11103,structured programming,1,Prof. Rawan Ghnemat,10,Computer Science,Mon Wed,08:00-09:30,204,2,44,52,no,08:00,09:30,False,1113,3
2025-2026,Second Semester,11103,structured programming,2,Prof. Rawan Ghnemat,10,Computer Science,Sun Tue Thu,08:00-09:00,204,2,44,52,no,08:00,09:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,3,Prof. Rawan Ghnemat,10,Computer Science,Sun Tue Thu,09:00-10:00,204,2,44,52,no,09:00,10:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,4,Ahmad Bani Amer,273,Computer Science,Sun Tue Thu,14:00-15:00,204,2,41,52,no,14:00,15:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,5,Ahmad Bani Amer,273,Computer Science,Sun Tue Thu,11:00-12:00,204,2,44,52,no,11:00,12:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,6,Omimah Ismail,361,Computer Science,Sun Tue Thu,12:00-13:00,204,2,44,52,no,12:00,13:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,7,Kholoud Mukdadi,275,Computer Science,Sun Tue Thu,13:00-14:00,204,2,44,52,no,13:00,14:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,8,Ala'A Altarazi,2,Computer Science,Mon Wed,09:30-11:00,204,2,41,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,9,Omimah Ismail,361,Computer Science,Mon Wed,11:00-12:30,204,2,36,52,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11103,structured programming,10,Ahmad Bani Amer,273,Computer Science,Mon Wed,12:30-14:00,204,2,41,52,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,11,Wasan A.Alma'Aitah,360,Computer Science,Mon Wed,11:00-12:30,204,2,26,52,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11103,structured programming,12,Ala'A Altarazi,2,Computer Science,Sun Tue Thu,10:00-11:00,204,2,31,52,no,10:00,11:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,13,Wasan A.Alma'Aitah,360,Computer Science,Mon Wed,09:30-11:00,204,2,26,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,14,Ala'A Altarazi,2,Computer Science,Sun Tue Thu,11:00-12:00,204,2,31,52,no,11:00,12:00,False,1113,3
2025-2026,Second Semester,11103,structured programming,15,Abrar Alsowi,363,Computer Science,Mon Wed,12:30-14:00,204,2,28,52,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11151,structured programming lab,1,Omimah Ismail,361,Computer Science,Sun,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,2,Hamam Alakhras,38,Computer Science,Sun,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,3,Abrar Alsowi,363,Computer Science,Mon,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,4,Ala'A Altarazi,2,Computer Science,Mon,14:00-17:00,it102,3,21,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,5,Tba,118,Computer Science,Mon,14:00-17:00,it102,3,21,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,6,Ahmad Bani Amer,273,Computer Science,Mon,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,7,Omimah Ismail,361,Computer Science,Tue,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,8,Tba,118,Computer Science,Tue,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,9,Kholoud Mukdadi,275,Computer Science,Tue,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,10,Ahmad Awwad,26,Computer Science,Wed,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,11,Abrar Alsowi,363,Computer Science,Wed,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,12,Farah Shatnawi,365,Computer Science,Wed,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,13,Ahmad Awwad,26,Computer Science,Thu,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,14,Omimah Ismail,361,Computer Science,Thu,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,15,Tba,118,Computer Science,Thu,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,16,Kholoud Mukdadi,275,Computer Science,Sun,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,17,Ala'A Altarazi,2,Computer Science,Tue,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,18,Ahmad Bani Amer,273,Computer Science,Wed,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11151,structured programming lab,19,Omimah Ismail,361,Computer Science,Mon,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,1113,1
2025-2026,Second Semester,11206,object oriented programming,1,Ayat Droos,246,Computer Science,Mon Wed,09:30-11:00,205,4,17,49,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11206,object oriented programming,2,Dr. Raad Al-Qassas,364,Computer Science,Mon Wed,11:00-12:30,205,4,30,49,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11206,object oriented programming,3,Dr. Raad Al-Qassas,364,Computer Science,Sun Tue Thu,08:00-09:00,205,4,19,49,no,08:00,09:00,False,1113,3
2025-2026,Second Semester,11206,object oriented programming,4,Ayat Droos,246,Computer Science,Sun Tue Thu,09:00-10:00,205,4,40,49,no,09:00,10:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,1,Dr. Samer Sawalha,24,Computer Science,Sun Tue Thu,08:00-09:00,205,4,44,49,no,08:00,09:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,2,Dr. Samer Sawalha,24,Computer Science,Sun Tue Thu,09:00-10:00,205,4,44,49,no,09:00,10:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,3,Dr. Raghda Hriez,20,Computer Science,Sun Tue Thu,10:00-11:00,205,4,44,49,no,10:00,11:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,4,Dr. Samer Sawalha,24,Computer Science,Sun Tue Thu,11:00-12:00,205,4,44,49,no,11:00,12:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,5,Dr. Raghda Hriez,20,Computer Science,Mon Wed,09:30-11:00,205,4,44,49,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,6,Dr. Manaf Gharaibeh,19,Computer Science,Mon Wed,11:00-12:30,205,4,44,49,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11212,data structures and introduction to algorithms,7,Dr. Manaf Gharaibeh,19,Computer Science,Mon Wed,12:30-14:00,205,4,44,49,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11213,data structures and algorithms for cybersecurity,1,Dr. Khaled Mahmoud,23,Computer Science,Sun Tue Thu,10:00-11:00,204,2,44,52,no,10:00,11:00,False,1113,3
2025-2026,Second Semester,11223,database fundamentals,1,Prof. Emad Eddien Abdallah,374,Computer Science,Sun Tue Thu,13:00-14:00,208,15,35,46,no,13:00,14:00,False,1113,3
2025-2026,Second Semester,11253,object oriented programming lab,1,Sawsan Al-Odibat,182,Computer Science,Mon,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11253,object oriented programming lab,2,Sawsan Al-Odibat,182,Computer Science,Tue,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11253,object oriented programming lab,3,Ayat Droos,246,Computer Science,Wed,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11313,algorithms design and analysis,1,Dr. Ibrahim Alharfialbluwi,22,Computer Science,Mon Wed,11:00-12:30,205,4,42,49,no,11:00,12:30,False,1113,3
2025-2026,Second Semester,11313,algorithms design and analysis,2,Dr. Raghda Hriez,20,Computer Science,Mon Wed,12:30-14:00,205,4,41,49,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11313,algorithms design and analysis,3,Dr. Ibrahim Alharfialbluwi,22,Computer Science,Sun Tue Thu,10:00-11:00,205,4,42,49,no,10:00,11:00,False,1113,3
2025-2026,Second Semester,11313,algorithms design and analysis,4,Dr. Raghda Hriez,20,Computer Science,Sun Tue Thu,12:00-13:00,205,4,43,49,no,12:00,13:00,False,1113,3
2025-2026,Second Semester,11316,theory of computation,1,Prof. Walid Abu Salameh,212,Computer Science,Mon Wed,08:00-09:30,207,5,38,52,no,08:00,09:30,False,1113,3
2025-2026,Second Semester,11323,database systems,1,Dr. Nailah Almadi,29,Computer Science,Sun Tue Thu,08:00-09:00,207,5,18,52,no,08:00,09:00,False,1113,3
2025-2026,Second Semester,11323,database systems,2,Dr. Nailah Almadi,29,Computer Science,Sun Tue Thu,10:00-11:00,207,5,37,52,no,10:00,11:00,False,1113,3
2025-2026,Second Semester,11323,database systems,3,Omimah Ismail,361,Computer Science,Sun Tue Thu,11:00-12:00,207,5,42,52,no,11:00,12:00,False,1113,3
2025-2026,Second Semester,11323,database systems,4,Dr. Nailah Almadi,29,Computer Science,Mon Wed,09:30-11:00,207,5,31,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11323,database systems,5,Omimah Ismail,361,Computer Science,Mon Wed,12:30-14:00,207,5,29,52,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11325,database fundamentals,1,Dr. Ammar Alrashdan,9,Computer Science,Wed,12:30-14:00,it101,19,18,30,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11335,operating systems,1,Dr. Osama Al-Haj Hassan,7,Computer Science,Sun Tue Thu,13:00-14:00,203,6,44,46,no,13:00,14:00,False,1113,3
2025-2026,Second Semester,11335,operating systems,2,Ala'A Altarazi,2,Computer Science,Mon Wed,12:30-14:00,203,6,44,46,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11335,operating systems,3,Dr. Osama Al-Haj Hassan,7,Computer Science,Sun Tue Thu,14:00-15:00,203,6,40,46,no,14:00,15:00,False,1113,3
2025-2026,Second Semester,11354,database systems lab,1,Mohammad Awis Lababede,179,Computer Science,Sun,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11354,database systems lab,2,Mohammad Awis Lababede,179,Computer Science,Mon,14:00-17:00,online,1,29,29,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11354,database systems lab,3,Mohammad Awis Lababede,179,Computer Science,Tue,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11354,database systems lab,4,Mohammad Awis Lababede,179,Computer Science,Wed,14:00-17:00,online,1,29,29,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11355,operating systems lab,1,Ayat Droos,246,Computer Science,Mon,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11355,operating systems lab,2,Ayat Droos,246,Computer Science,Tue,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11355,operating systems lab,3,Ala'A Altarazi,2,Computer Science,Wed,14:00-17:00,online,1,30,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11355,operating systems lab,4,Ayat Droos,246,Computer Science,Sun,14:00-17:00,online,1,20,30,online,14:00,17:00,True,1113,1
2025-2026,Second Semester,11435,data communications & computer networks,1,Prof. Mohammad Al-Khasawneh,35,Computer Science,Mon Wed,09:30-11:00,204,2,32,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11435,data communications & computer networks,2,Ayat Droos,246,Computer Science,Sun Tue Thu,12:00-13:00,204,2,44,52,no,12:00,13:00,False,1113,3
2025-2026,Second Semester,11436,distributed systems,1,Dr. Osama Al-Haj Hassan,7,Computer Science,Wed,09:30-11:00,207,5,44,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,11436,distributed systems,2,Dr. Osama Al-Haj Hassan,7,Computer Science,Mon,12:30-14:00,207,5,23,52,no,12:30,14:00,False,1113,3
2025-2026,Second Semester,11447,wireless networks and applications,1,Dr. Raad Al-Qassas,364,Computer Science,Mon,14:00-15:30,203,6,13,46,no,14:00,15:30,False,1113,3
2025-2026,Second Semester,11449,computer and society,1,Dr. Ammar Alrashdan,9,Computer Science,Sun,16:00-17:00,online,1,47,48,online,16:00,17:00,False,1113,1
2025-2026,Second Semester,11449,computer and society,2,Dr. Ammar Alrashdan,9,Computer Science,Mon,15:00-16:00,online,1,45,45,online,15:00,16:00,False,1113,1
2025-2026,Second Semester,11449,computer and society,3,Dr. Ammar Alrashdan,9,Computer Science,Tue,16:00-17:00,online,1,45,45,online,16:00,17:00,False,1113,1
2025-2026,Second Semester,11464,information systems security,1,Dr. Ammar Odeh,4,Computer Science,Sun Tue,09:00-10:00,207,5,44,52,no,09:00,10:00,False,1113,3
2025-2026,Second Semester,11464,information systems security,2,Dr. Ammar Odeh,4,Computer Science,Mon,09:30-11:00,207,5,44,52,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,12159,computer applications in comouter graphics,1,Narmeen Alhyari,15,Computer Graphics,Mon,08:00-09:30,it301,12,14,40,blended,08:00,09:30,False,12,3
2025-2026,Second Semester,12242,webpage design and internet programming lab,1,Tba,118,Computer Graphics,Mon,14:00-17:00,online,1,30,30,online,14:00,17:00,True,12,1
2025-2026,Second Semester,12242,webpage design and internet programming lab,2,Tba,118,Computer Graphics,Wed,14:00-17:00,online,1,29,30,online,14:00,17:00,True,12,1
2025-2026,Second Semester,12242,webpage design and internet programming lab,3,Tba,118,Computer Graphics,Tue,14:00-17:00,online,1,30,30,online,14:00,17:00,True,12,1
2025-2026,Second Semester,12243,webpage design and internet programming,1,Dr. Sara Tedmori,40,Computer Graphics,Wed,08:00-09:30,203,6,40,46,blended,08:00,09:30,False,12,3
2025-2026,Second Semester,12243,webpage design and internet programming,2,Dr. Sara Tedmori,40,Computer Graphics,Wed,09:30-11:00,203,6,41,46,blended,09:30,11:00,False,12,3
2025-2026,Second Semester,12243,webpage design and internet programming,3,Dr. Mohammad Abu- Snober,11,Computer Graphics,Wed,11:00-12:30,203,6,32,46,blended,11:00,12:30,False,12,3
2025-2026,Second Semester,12264,3d-modeling,1,Rosana Marar,41,Computer Graphics,Wed,12:30-14:00,it302,13,13,26,blended,12:30,14:00,False,12,3
2025-2026,Second Semester,12266,3d materials and lighting,1,Narmeen Alhyari,15,Computer Graphics,Sun Tue Thu,13:00-14:00,it301,12,13,40,no,13:00,14:00,False,12,3
2025-2026,Second Semester,12267,video editing and production,1,Dr. Alhakem Masoud,368,Computer Graphics,Mon,12:30-14:00,it301,12,13,40,blended,12:30,14:00,False,12,3
2025-2026,Second Semester,12273,computer graphics,1,Dr. Yaser Saleh,14,Computer Graphics,Sun Tue Thu,11:00-12:00,it302,13,25,26,no,11:00,12:00,False,12,3
2025-2026,Second Semester,12275,data structures for games,1,Dr. Yaser Saleh,14,Computer Graphics,Sun Tue Thu,09:00-10:00,it301,12,11,40,no,09:00,10:00,False,12,3
2025-2026,Second Semester,12343,visual programming,1,Dr. Mohammad Abu- Snober,11,Computer Graphics,Mon,09:30-11:00,203,6,44,46,blended,09:30,11:00,False,12,3
2025-2026,Second Semester,12343,visual programming,2,Dr. Mohammad Abu- Snober,11,Computer Graphics,Mon,11:00-12:30,203,6,31,46,blended,11:00,12:30,False,12,3
2025-2026,Second Semester,12343,visual programming,3,Dr. Mohammad Abu- Snober,11,Computer Graphics,Sun Tue,08:00-09:00,203,6,21,46,blended,08:00,09:00,False,12,3
2025-2026,Second Semester,12348,multimedia systems,1,Dr. Baha Khasawneh,16,Computer Graphics,Sun Tue Thu,11:00-12:00,it303,14,39,44,no,11:00,12:00,False,12,3
